,comment,date
1130,"Reposted from @moviebogo (@get_regrann) -  둘이 될 수 없는 자리👑

최고를 둘러싼 #신민아 X #이유영 의 핏빛 광기가 깨어나다!!

 

#디바 메인 예고편 공개 이벤트🥇
 

예고편을 보고 개인 SNS에 공유+기대평을 댓글에 남겨 주시면

추첨을 통해 예매권을 드립니다🎁

 
 ✍ 일정 : 8/20(목)~8/27(목) 
 ✍ 발표 : 8/28(금)
 ✍ 인원 : 페이스북 10명(1인 2매, 총 20매)  인스타그램 15명(1인 2매, 총 30매)
 

#신민아 #이유영 #이규형 #9월대개봉",
1131,"Photo shared by Aşk dolu bir hayat yaşa on July 16, 2020 tagging @illusomina. 이미지: 사람 1명, 문구: '11 ELO THE MUSE 신민아 E 2019 S/S TRENDS 뉴시즌을 지배할 트렌드 에센설 JUSTDO NOTHING 노플랜뷰티 LOVE YOU 봄날, 바람, 햇살그리고당신 EL 이민기, 양세종.윤 종.윤지성 '극한직업'의맛'.","July 16, 2020"
1132,"・
こんばんは～😊💕サタディナイト～いかがお過ごしでしょうか❓🤗
ドンジュンのスカッとする笑顔が見たくて📪入れマース✨✨💘😉💕
・
©️@super_d.j story～
・
・
@super_d.j 
#어제 
#JTBC #월화드라마 #보좌관2 #세상을움직이는사람들
#이정재 #신민아 #이엘리야 #김동준
#정만식 #김갑수 #정웅인 #박효주 #조복래
#KIMDONGJUN #金桐俊 #桐俊 #ドンジュン#キムドンジュン
#메이저나인 #메이저9 #MAJOR9l",
1133,Photo by 꽃보다 너 🌼 in 홈스윗홈:). 이미지: 음식.,
1134,"[THROWBACK] Today #throwback is a 2010 drama! #mygrilfriendisagumiho was my first #leeseunggi and #shinminah drama (as individual actors not as a couple 😄 ) And since then I've follow all of Seung Gi oppa's work 😊 really love how he grew as an actor since this project.

Watch #drama? Like to #fangirl? Me too! Comment or DM 👉👈

📽 My Girlfriend Is A Gumiho

#내여자친구는구미호 #sbsdrama #kdrama #이승기 #신민아 #thrusdaythrowback #koreandrama #gumiho",
1135,"Photo by 영화사 올(OAL) on August 21, 2020. 이미지: 사람 1명 이상, 문구: '0 믿 본 나 를 더미 최고를 ပ 지 신민아이유영이규형 2020.09'.","August 21, 2020"
1136,"#오마이비너스 😘💕💕💕 ( 2015.12.14.월.  9회 )
.
나 강주은이랑 연애한다! 💞💞
나 연애해 섹시쳐발쳐발이랑!💘
준성이랑 찌웅이 반응이 ~🤣🤣🤣🤣
.
.
.
✔최이사와 우식의 이상한 낌새를 눈치 챈 민실장은 영호에게 조심하라고 당부한다. 영호의 집에서 나가기로 한 주은은 영호와 준성, 지웅과의 특별한 시간을 계획하는데...
.
.
.
#장준성_넘나_멋짐😍  #존킴  #소지섭  #헨리  #신민아
.
.
.
#성훈  #배우성훈  #sunghoon  #roiii  #로이방  #한류스타
.
.
.
📌http://vod.kbs.co.kr/m/index.html?source=episode&sname=vod&stype=vod&program_code=T2015-0607&program_id=PS-2015224268-01-000&section_code=03&broadcast_complete_yn=Y&local_station_code=00#refresh",
1137,"[#멋꾹패션 #🐶🐯🐲]

화려한 조명이 신민아 언냐를 감싸ㄴㅔ.. 💫

배우 신민아가 디렉터로 참여한 로저 비비에의 캠페인 영상! 
반짝 반짝 ✨ 매혹적인 쉐입의 슈즈가 돋보여🖤 

🐶: 이언니 진짜 능력쨔다 .. 
🐯: 몬하는게 모에ㅇㅕ 정말?",
1138,"Photo shared by style mag(스타일 매그) on September 08, 2020 tagging @rogervivier, and @illusomina. 이미지: 사람 1명, 신발.","September 08, 2020"
1139,"Photo by 황보라 on August 13, 2020. 이미지: 사람 4명.","August 13, 2020"
1140,"Photo shared by @kstar_myfavorite on May 31, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명 이상.","May 31, 2020"
1141,"Photo shared by Aşk dolu bir hayat yaşa on July 16, 2020 tagging @illusomina. 이미지: 사람 1명, 문구: 'ELLE'.","July 16, 2020"
1142,"Photo by 하비슈 on August 11, 2020. 이미지: 사람 1명, 근접 촬영, 문구: 'hobbyissue Η 윤은혜가 신발에 집착한 진짜 이유 (+나이) 사진 윤은혜 인스타그램'.","August 11, 2020"
1143,"Photo by EonTalk on August 03, 2020. 이미지: 사람 1명, 텍스트, 근접 촬영.","August 03, 2020"
1144,"Photo by 💙 독보적 노하우&후배케어 포러핏 샐리언니 💙 on July 16, 2020. 이미지: 사람 1명.","July 16, 2020"
1145,"Photo shared by @kstar_myfavorite on June 24, 2020 tagging @soohyun_k216. 이미지: 사람 1명, 텍스트, 근접 촬영.","June 24, 2020"
1146,"Photo by Ⓡⓘⓩⓚⓘ Ⓑⓐⓨⓤ on September 07, 2020. 사진 설명이 없습니다..","September 07, 2020"
1147,"Photo shared by shinminafans on September 07, 2020 tagging @illusomina. 이미지: 사람 1명, 문구: '나처럼 되고 싶었어? 디바 최고를향한추락 추락 향한 신민아 이유영 이규형'.","September 07, 2020"
1148,"매일매일 업로드해요,
팔로우는 사랑입니다😊
.
.
#좋튀#좋반#좋테#좋아요#일상#데일리#놀면뭐하니#유재석#제시#이효리#엄정화#화사#런닝맨#카카오#백종원#백파더#김호중#김선경#나혼자산다#헨리#신민아#이영현#제시카노타로#영상#웃긴동영상#예능레전드#꿀잼#럽스타그램#한글#뉴21",
1149,"Photo shared by @kstar_myfavorite on June 11, 2020 tagging @soohyun_k216. 이미지: 사람 1명, 신발.","June 11, 2020"
1150,"Photo by 임채령 on June 07, 2020. 이미지: 사람 1명.","June 07, 2020"
1151,"Photo by 노스페이스 코리아 on June 03, 2020. 이미지: 사람 1명, 서 있음.","June 03, 2020"
1152,"Photo by 영화사 올(OAL) on August 21, 2020. 이미지: 사람 3명, 문구: '0 ロ 널 는 날 나 신민아 H 최고를 향한 추락 2020.09 #.소.이4 이유영'.","August 21, 2020"
1153,"Photo shared by matsuko🌷 on July 09, 2020 tagging @jwkwack, and @_jujihoon. 이미지: 사람 3명, 텍스트.","July 09, 2020"
1154,".
 ✔ 디바 제작기 영상

두려움의 높이, 10미터 끝에서 🏊 🏊 
전 세계가 주목하는 다이빙계의 디바
최고를 향한 추락이 시작됩니다⚡⚡

#ARRI ALEXA SXT PLUS

✔ 에스엘알렌트는 영화인들의 열정과 노력을 응원합니다.

www.SLRRENT.com

🔃 https://bit.ly/3bD0jv9
#조슬예감독 #DIVA #9월23일개봉 
#영화디바 #신민아 #이유영 #이규형 
#카메라대여 #문화를_선도하는_기업
#에스엘알렌트
#카메라렌탈 #SLR렌트 #SLRRENT.com #16002470",
1155,".
대웅×미호 애틋!💖
.
.
@leeseunggi.official
#이승기 
#LeeSeungGi 
#신민아 
#내여자친구는구미호 
#mygirlfriendisgumiho
#집사부일체 
#Jipsabu 
#배가본드
#Vagabond",
1156,"Photo by oollppllqqlloo on September 09, 2020. 이미지: 사람 2명, 문구: '아이러브 전 멤버 신민아 또 극단적 선택 시도'.","September 09, 2020"
1157,"Photo shared by @kstar_myfavorite on June 22, 2020 tagging @jennierubyjane. 이미지: 사람 2명, 서 있는 사람들, 실외.","June 22, 2020"
1158,"Photo by 경기영상위원회 on August 24, 2020. 이미지: 사람 3명, 문구: '경기영상 경기영상위원회 위원회 넌 0 0 늘 날 人 지 2019년 로케이 션 지원작 디바 최고를 향한 추락 이미지출처:네이버영화'.","August 24, 2020"
1159,"Photo by @g_su_bin on August 28, 2020. 이미지: 사람 1명, 화면, 문구: '꽃배달의 영화 <디바> 연중 신민아·이유영·이규형 KBSQ 본방사수 사수 이벤트 이번주본방 사수 시청 인증 사진을 해시태그 #연중라이브 함께 SNS에 올려주세요 추점을 통해 특별한 선물을 보내드립니다. 많은 참여 부탁드려요 ស)'.","August 28, 2020"
1160,"Photo shared by @kstar_myfavorite on July 22, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @newharoobompark, @jennierubyjane, @leejehoon_official, @roses_are_rosie, @sooyaaa__, @lalalalisa_m, and @jxxvvxxk. 이미지: 사람 3명.","July 22, 2020"
1161,"#Repost @eider.official
KimWooBin, EIDER​2020​❇️🎬🥰🤩
---
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
아이더 20FW 룩북 영상 공개!✨
아이더의 새로운 모델 김우빈과 한소희가 함께하는
이번 가을 스타일링 제안! 
일상을 트렌디하게 혹은 다이나믹하게💕@ament_official
#신민아 #ShinMinA #ShinMinAh
 #申敏儿#sojisub
#영화디바 #디바 #DIVA #최이영
 #9월개봉#ohmyvenus
#김우빈  #金宇彬#김우빈 #KimWooBin #金宇彬
#uncontrollablyfondedit
​#wooribin​​ ​#김우빈 #woobinkim 
#박흥수 #woobin #우빈
#우리빈#ウビン 
#waitingforkimwoobin 
#woobinmina #modelkorea
#staystrongkimwoobin 
#actorkimwoobin #shinminah
#woobinkim #diva​",
1162,".
✨✨✨
the fashion film director @illusomina ❌ @rogervivier 
#미나
#랑
#로저비비에 

#A Vivier Love Story 

@belmakang 
@halolee7 
@sashajpark 
@steph.kim 
@chaelin_jwa
.
.
.

#Everyone 
#신민아",
1163,"Seksi woobin untuk @esquire.korea edisi juli 2020
#kimwoobin #김우빈 
#shinmina #shinminah #신민아 
#AMEntertainment",
1164,#디바 #디바메인예고편공개 #신민아 #이유영 💕🎉🎉🎉,
1165,"Photo by 찬스타그램 on September 03, 2020. 이미지: 사람 1명, 서 있음, 문구: '春夢 바 보 같 꿈 을 꿨 어 2016.10 윤종빈 제21회 사국제영호 개막작'.","September 03, 2020"
1166,"#Repost @moviebogo (@get_repost)
・・・
둘이 될 수 없는 자리👑

최고를 둘러싼 #신민아 X #이유영 의 핏빛 광기가 깨어나다!!

 

#디바 메인 예고편 공개 이벤트🥇
 

예고편을 보고 개인 SNS에 공유+기대평을 댓글에 남겨 주시면

추첨을 통해 예매권을 드립니다🎁

 
 ✍ 일정 : 8/20(목)~8/27(목) 
 ✍ 발표 : 8/28(금)
 ✍ 인원 : 페이스북 10명(1인 2매, 총 20매)  인스타그램 15명(1인 2매, 총 30매)
 

#신민아 #이유영 #이규형 #9월대개봉",
1167,"Photo by 디스패치 스타일 on August 14, 2020. 이미지: 사람 1명, 서 있음.","August 14, 2020"
1168,"Photo shared by 에이엠엔터테인먼트 on August 25, 2020 tagging @illusomina. 이미지: 사람 1명.","August 25, 2020"
1169,"Photo by 허도경 on August 28, 2020. 이미지: 사람 4명, 서 있는 사람들.","August 28, 2020"
1170,"⠀
<CITY NUPTSE/CHILLER ROUND TEE>
⠀
데일리에 적합한 트렌디한 디자인과
냉감 원단으로 하루 종일 시원하게
⠀
서머룩의 새로운 기준
⠀
답은 정해져 있다
마이너스 테크 #답정쿨
⠀
#노스페이스 #마이너스테크
⠀",
1171,"Photo shared by COURONNE on July 30, 2020 tagging @couronne_official. 이미지: 문구: 'TCIF Thanks Couronne It's Friday MER DE TOTE13 구매 시 에비아 웨빙스트랩 증정 20/7/31 금요일 단, 하루! COURONNE'.","July 30, 2020"
1172,"Reposted from @megabox_plus_m 수면 위로 떠오르는 욕망과 광기
둘이 될 수 없는 자리🥇
 
🌟<디바> 메인 예고편 공개 기념 EVENT🌟
 
내 인생에서 광기가 최고치를 찍었던 순간은?
필수 해시태그+개인 SNS에 게시물 공유 후 댓글에 기대평 남기면
추첨을 통해 예매권을 드립니다🎁 (~8/27, 당첨자 개별고지)
 
필수 해시태그👑 #디바 #디바메인예고편공개
 
#신민아 #이유영 #이규형 #9월대개봉 - #regrann",
1173,"Photo shared by Kdrama Magazin 🌙 on August 22, 2020 tagging @illusomina. 이미지: 사람 4명, 문구: '신민아 日 최고를 00 2020.09 이유영'.","August 22, 2020"
1174,"Photo by ok_hahahah on September 09, 2020. 이미지: 사람 1명 이상, 문구: 'Led 아들의 절규를 보면 즐거워지는 아빠'.","September 09, 2020"
1175,"Photo by SeonHyeongWoo on August 28, 2020. 이미지: 사람 3명, 화면.","August 28, 2020"
1176,"@jennierubyjane #blackpink 💘
.
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘 👇😘👇😘👇😘👇 #이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
1177,"Photo by 오늘의 패션 스타일 on July 31, 2020. 이미지: 문구: 'Fashion Interior 회보 HOT ISSUE 신민아'.","July 31, 2020"
1178,"Photo by 박정식 on August 31, 2020. 이미지: 사람 1명, 서 있음.","August 31, 2020"
1179,"Photo shared by @appletoxic_ on September 10, 2020 tagging @choco._.ah. 사진 설명이 없습니다..","September 10, 2020"
1180,"Photo shared by 와우드라마오스트 on September 08, 2020 tagging @illusomina. 이미지: 사람 2명, 문구: 'WOW wakdrama.ost Shin Min Ah Dikabarkan Akan Menjadi Pemeran Utama Dalam Drama Terbaru SBS Yang Berjudul 'I Am A Nurse'! #wowkdramanews'.","September 08, 2020"
1181,"#AVivierLOVEstory #I❤️비비에 
로저 비비에가 브랜드 앰버서더 신민아가 기획, 연출, 연기의 모든 과정을 이끈 필름 ‘비비에 러브 스토리(A Vivier Love Story)’를 공개했습니다. 따뜻한 햇살이 쏟아지는 거실, 할머니가 꾸벅 조는 틈을 타 할머니 방에 몰래 들어간 손녀가 서랍장 속에서 할머니의 소중한 로저 비비에 박스를 발견하고 그 안에 담겨 있던 ’아이 러브 비비에(I Love Vivier)’ 슈즈가 과거로의 시간 여행으로 이끈다는 흥미로운 스토리입니다. 신민아가 로저 비비에의 크리에이티브 디렉터 게라르도 펠로니와 직접 소통하며 상상력을 더한 환상적인 필름을 함께 감상하시죠.
@RogerVivier

Discover #RogerVivier Love story in Rogervivier.com. 
“To wear dreams on one’s feet is to begin to give a reality to one’s dreams.” – Roger Vivier

#RoserVivierSS20 #신민아",
1182,"Photo by @kimmye.___ on August 28, 2020. 이미지: 사람 1명, 화면.","August 28, 2020"
1183,"Reposted from @moviebogo 둘이 될 수 없는 자리👑

최고를 둘러싼 #신민아 X #이유영 의 핏빛 광기가 깨어나다!!

 

#디바 메인 예고편 공개 이벤트🥇
 

예고편을 보고 개인 SNS에 공유+기대평을 댓글에 남겨 주시면

추첨을 통해 예매권을 드립니다🎁

 
 ✍ 일정 : 8/20(목)~8/27(목) 
 ✍ 발표 : 8/28(금)
 ✍ 인원 : 페이스북 10명(1인 2매, 총 20매)  인스타그램 15명(1인 2매, 총 30매)
 

#신민아 #이유영 #이규형 #9월대개봉 - #regrann",
1184,"세상에서 가장 화려한 추락 
🔝최고를 향한 욕망과 광기 
영화 ‘디바’ 메인 예고편 공개✔️
-
#신민아 #ShinMinA #ShinMinAh #申敏儿
#영화디바 #디바 #DIVA #최이영 #9월개봉",
1185,"Photo by 키즈모델  신민아 on August 15, 2020. 이미지: 사람 1명 이상, 신발.","August 15, 2020"
1186,"#PetiteProduction
⠀
배우 신민아(@illusomina)와 함께한
@Rogervivier 비비에 러브스토리의
메이킹 필름 기획 / 제작
⠀
⠀
Directed and produced the behind the scenes of
@Rogervivier ‘A Vivier Love Story’
With Actress Mina Shin (@illusomina)
⠀
⠀
⠀
⠀
#배우 #신민아 #촬영 #로저비비에 #비비에러브스토리 #RogerVivier #AVivierLoveStory #actress #shinmina #illusomina #메이킹필름 #인터뷰 #영상기획 #영상제작#behindthescenes #makingfilm",
1187,"Photo shared by @da_seul_da<-본계정 팔로우 on July 08, 2020 tagging @illusomina. 이미지: 사람 1명, 그림.","July 08, 2020"
1188,"Photo by 윤영식 on May 28, 2020. 이미지: 사람 1명, 문구: 'Hugreen 창문을열지않아도 자동으로환기가되는 #자동환기칭'.","May 28, 2020"
1189,"Reposted from @moviebogo 둘이 될 수 없는 자리👑

최고를 둘러싼 #신민아 X #이유영 의 핏빛 광기가 깨어나다!!

 

#디바 메인 예고편 공개 이벤트🥇
 

예고편을 보고 개인 SNS에 공유+기대평을 댓글에 남겨 주시면

추첨을 통해 예매권을 드립니다🎁

 
 ✍ 일정 : 8/20(목)~8/27(목) 
 ✍ 발표 : 8/28(금)
 ✍ 인원 : 페이스북 10명(1인 2매, 총 20매)  인스타그램 15명(1인 2매, 총 30매)
 

#신민아 #이유영 #이규형 #9월대개봉 - #regrann",
1190,"Photo by 정윤경 on May 31, 2020. 이미지: 사람 1명, 문구: 'Hugreen 창문을열지않아도 자동으로환기가되는 #자동환기칭'.","May 31, 2020"
1191,"Photo shared by Aşk dolu bir hayat yaşa on July 16, 2020 tagging @illusomina. 이미지: 사람 2명, 근접 촬영.","July 16, 2020"
1192,"Reposted from @moviebogo 둘이 될 수 없는 자리👑

최고를 둘러싼 #신민아 X #이유영 의 핏빛 광기가 깨어나다!!

 

#디바 메인 예고편 공개 이벤트🥇
 

예고편을 보고 개인 SNS에 공유+기대평을 댓글에 남겨 주시면

추첨을 통해 예매권을 드립니다🎁

 
 ✍ 일정 : 8/20(목)~8/27(목) 
 ✍ 발표 : 8/28(금)
 ✍ 인원 : 페이스북 10명(1인 2매, 총 20매)  인스타그램 15명(1인 2매, 총 30매)
 

#신민아 #이유영 #이규형 #9월대개봉 - #regrann",
1193,"Photo by 싱글리스트 on August 06, 2020. 이미지: 사람 1명, 서 있음, 밤, 실외.","August 06, 2020"
1194,"Photo by megabox_plus_m on August 23, 2020. 이미지: 사람 1명, 앉기, 실내.","August 23, 2020"
1195,"꽁냥꽁냥~ 주은과 영호😍😍 눈치없는 준성~🤣🤣
.
.
✔최이사와 우식의 이상한 낌새를 눈치 챈 민실장은 영호에게 조심하라고 당부한다. 영호의 집에서 나가기로 한 주은은 영호와 준성, 지웅과의 특별한 시간을 계획하는데..
.
.
.
#장준성_넘나_멋짐😍  #존킴  #소지섭  #헨리  #신민아
.
.
.
#성훈  #배우성훈  #sunghoon  #roiii  #한류스타
.
.
.
📌http://vod.kbs.co.kr/m/index.html?source=episode&sname=vod&stype=vod&program_code=T2015-0607&program_id=PS-2015224268-01-000&section_code=03&broadcast_complete_yn=Y&local_station_code=00",
1196,"Photo by 친절한 지영씨:) on August 28, 2020. 이미지: 사람 1명, 화면, 문구: '영화<디바> 전민이이유영어험 KBSQ 다 이번 주 본방 사수 시청 인증 사진을 해시태 #연중라이브 함께 SNS에 올려주세요 추첨을 통해 특별한 선물을 보내드립니다. 많은 참여 부탁드려요 :)'.","August 28, 2020"
1197,"Photo by 그림이 있는 풍경 on June 18, 2020. 이미지: 사람 1명.","June 18, 2020"
1198,"🎬:야수와미녀

언제나 항상 그랬어

#야수와미녀 #신민아 #류승범
#2005 #영화추천",
1199,"Photo by ㅋㅋㅋㅋ on August 10, 2020. 이미지: 고양이, 문구: '고양이도 네번까지는 참아주더라'.","August 10, 2020"
1200,"Photo by Park Kyungrim Official on August 13, 2020. 이미지: 사람 1명.","August 13, 2020"
1201,"Photo by @dazzlingsunshine___ on September 11, 2020. 이미지: 사람 2명, 서 있는 사람들.","September 11, 2020"
1202,"Photo by Sakura Blue in Seoul, Korea with @illusomina. 이미지: 사람 1명, 문구: 'SAKURA BLUE NEWS Shin Min Alh In Talks To Star In New Medical Drama'.",
1203,#2010drama #koreadrama #내여자친구는구미호 #신민아,
1204,"Photo shared by COURONNE on September 10, 2020 tagging @couronne_official. 사진 설명이 없습니다..","September 10, 2020"
1205,"[현장영상] ""디바의 아우라"" (신민아 : SHIN MIN A)
.
.
.
#신민아 #SHINMINA #정오의희망곡김신영입니다 #라디오 #출근길 #패션 #디스패치 #kpopimages #dispatch",
1206,"#happybirthday#kimwoobin
#김우빈#金宇彬
#shinminah#신민아#新慜娥
#koreanactor#koreanactress 
#koreanmodel#amentertainment
#blackandwhitephoto
#monochromephoto",
1207,"Photo by Учи корейский с YellowEffect on June 16, 2020. 이미지: 사람 3명, 문구: '젊은 [4oлbmblH] @koreiski.yazi yaz moлoAoй'.","June 16, 2020"
1208,"Photo shared by K-News | K-Videos| K-Dramas on August 04, 2020 tagging @illusomina, and @ament_official. 이미지: 사람 2명, 문구: 'KDRAMA NOTES KIM woo BIN AND SHIN MIN AH DONATE 100 MILLION WON TO VICTIMS OF TYPHOON HAGUPIT Read Caption For Details!'.","August 04, 2020"
1209,"Photo shared by @kstar_myfavorite on July 17, 2020 tagging @soohyun_k216. 이미지: 사람 1명 이상, 앉아 있는 사람들, 어린이, 실외.","July 17, 2020"
1210,"Photo shared by @kstar_myfavorite on June 11, 2020 tagging @soohyun_k216. 이미지: 사람 1명, 근접 촬영.","June 11, 2020"
1211,"Photo by 배꼽빠지는날 on September 09, 2020. 이미지: 문구: 'INTERVIEW 참신한 인터뷰'.","September 09, 2020"
1212,"Photo by 연애의 과학 on July 05, 2020. 이미지: 문구: '연애의과학 이성에게 연락이 끊이지 않는 사람들의 특징 1편 ? √ 300+ 카톡카톡'.","July 05, 2020"
1213,"Photo shared by @kstar_myfavorite on June 27, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명, 서 있음, 실내.","June 27, 2020"
1214,"Photo shared by @kstar_myfavorite on July 31, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명.","July 31, 2020"
1215,"Photo shared by 셀럽앤스타일 on August 13, 2020 tagging @illusomina. 이미지: 사람 1명, 문구: 'CARTIER Reflection de Cartier earrings M'.","August 13, 2020"
1216,"Photo shared by @kstar_myfavorite on July 04, 2020 tagging @leejehoon_official. 이미지: 사람 1명, 셀카, 근접 촬영.","July 04, 2020"
1217,"Photo shared by @kstar_myfavorite on July 06, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명, 모자, 근접 촬영.","July 06, 2020"
1218,"Photo by 정윤경 on May 28, 2020. 이미지: 사람 1명, 문구: 'Hugreen 창문을열지않아도 자동으로환기가되는 #자동환기창'.","May 28, 2020"
1219,"Photo by 🌸꽃길 함께 걸을 코이🌸 on July 16, 2020. 이미지: 과일, 음식.","July 16, 2020"
1220,"Photo by 노세호 on August 26, 2020. 이미지: 사람 2명, 문구: '지금 Sisters On TheRoad The Road 이대로가 좋아요 공효진 신민아 부지영 감독 몰랐어, 가장 소중한 것들은버려지지 버려지지 않는다는걸...'.","August 26, 2020"
1221,"Photo shared by @kstar_myfavorite on June 16, 2020 tagging @daraxxi. 이미지: 사람 1명, 꽃, 문구: 'n news 1'.","June 16, 2020"
1222,"Photo by 줌인센타 on June 18, 2020. 이미지: 사람 1명, 근접 촬영, 문구: '달콤한인 인생 보스의 어린 애인 을...'.","June 18, 2020"
1223,"Photo shared by 제니 🧚🏻‍♀️ on September 05, 2020 tagging @sinminsu202. 이미지: 사람 2명, 잠자는 사람들, 아기, 근접 촬영.","September 05, 2020"
1224,"Photo by 드라마는 굉장하다, #防弾少年団 fan on August 01, 2020. 이미지: 사람 2명.","August 01, 2020"
1225,"Photo shared by 셀럽앤스타일 on September 11, 2020 tagging @eudonchoi. 이미지: 사람 5명, 문구: 'EUDON CHOI 19AW COLLECTION 가격미정 CINE2'.","September 11, 2020"
1226,"Photo shared by Korean Magazines on June 25, 2020 tagging @marieclairekorea, and @illusomina. 이미지: 사람 1명, 근접 촬영.","June 25, 2020"
1227,"Photo by 이경미 on July 06, 2020. 이미지: 사람 1명, 문구: '魂 게, 紫 게 터 려 라 금지된 밤, 그뜨거운 열기 속으로'.","July 06, 2020"
1228,"#PetiteProduction
⠀
배우 신민아(@illusomina)와 함께한
@Rogervivier 비비에 러브스토리의
메이킹 필름 기획 / 제작
⠀
⠀
Directed and produced the behind the scenes of
@Rogervivier ‘A Vivier Love Story’
With Actress Mina Shin (@illusomina)
⠀
⠀
⠀
⠀
#배우 #신민아 #촬영 #로저비비에 #비비에러브스토리 #RogerVivier #AVivierLoveStory #actress #shinmina #illusomina #메이킹필름 #인터뷰 #영상기획 #영상제작#behindthescenes #makingfilm",
1229,"Photo by 노스페이스 코리아 on June 18, 2020. 이미지: 사람 1명, 신발, 실외.","June 18, 2020"
1230,"Photo by K-News | International News on July 30, 2020. 이미지: 사람 1명, 문구: 'ILUV's Agency Takes Legal Action Against Former Member Minah IG I THEKTEA HTpaи'.","July 30, 2020"
1231,"Photo shared by 에이엠엔터테인먼트 on September 10, 2020 tagging @illusomina, and @mbcradio12. 이미지: 사람 1명.","September 10, 2020"
1232,"Photo by @your_fashion_muse on June 16, 2020. 이미지: 사람 1명, 근접 촬영.","June 16, 2020"
1233,"Photo shared by COURONNE on September 10, 2020 tagging @couronne_official, and @illusomina. 이미지: 사람 1명.","September 10, 2020"
1234,"@leejehoon_official 😍
.
.

#signal #drama#배우

#twetter 🙏
.
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘

👇😘👇😘👇😘👇

#이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
1235,"Photo shared by 에이엠엔터테인먼트 on August 27, 2020 tagging @couronne_official, and @illusomina. 이미지: 사람 1명, 실내.","August 27, 2020"
1236,"Photo by 뀨덕뷔덕 on September 07, 2020. 이미지: 사람 1명 이상, 문구: '그손놓지 않을 자신 있어? 디마 최고를향한추락 향한추락 최고를 신민아이유영이규형 이규형 2020.09.23'.","September 07, 2020"
1237,"Photo by ʕ·͡ˑ·ཻʔᵗᑋᵃᐢᵏ ᵞᵒᵘෆ⃛ on June 25, 2020. 이미지: 사람 1명 이상, 앉아 있는 사람들, 실내.","June 25, 2020"
1238,"Photo by 🎀노수진🌷 on August 06, 2020. 이미지: 사람 2명, 문구: '신민아·김우빈, S 피해 M 위해 1억원 기부[공식] 본문듣기 설정 기사입력 2020.08.05. 오전 10:55 199 가가 � [일간스포츠 김진석]'.","August 06, 2020"
1239,"Photo shared by Aşk dolu bir hayat yaşa on July 18, 2020 tagging @illusomina, @woobin.bin, and @woobin_rus. 이미지: 사람 2명, 앉아 있는 사람들, 실외.","July 18, 2020"
1240,"Photo shared by @kstar_myfavorite on June 09, 2020 tagging @leejehoon_official. 이미지: 사람 2명, 앉아 있는 사람들.","June 09, 2020"
1241,"Photo shared by COURONNE on August 18, 2020 tagging @couronne_official. 사진 설명이 없습니다..","August 18, 2020"
1242,"Photo shared by 김경호 on June 07, 2020 tagging @thenorthface_kr. 이미지: 음료.","June 07, 2020"
1243,"Photo shared by Orkid’s review on September 04, 2020 tagging @junghyesung91, @illusomina, @yunhwahong, @gyuwoon_rim, and @kbsdrama. 이미지: 사람 2명, 텍스트, 근접 촬영.","September 04, 2020"
1244,"#Repost @moviebogo
• • • • • •
둘이 될 수 없는 자리👑

최고를 둘러싼 #신민아 X #이유영 의 핏빛 광기가 깨어나다!!

 

#디바 메인 예고편 공개 이벤트🥇
 

예고편을 보고 개인 SNS에 공유+기대평을 댓글에 남겨 주시면

추첨을 통해 예매권을 드립니다🎁

 
 ✍ 일정 : 8/20(목)~8/27(목) 
 ✍ 발표 : 8/28(금)
 ✍ 인원 : 페이스북 10명(1인 2매, 총 20매)  인스타그램 15명(1인 2매, 총 30매)
 

#신민아 #이유영 #이규형 #9월대개봉",
1245,"Photo by 다이어트 컨설턴트 김영란 on August 28, 2020. 이미지: 사람 1명 이상, 문구: 'InnerSean 아침 준비끝 몸무게 빠짐요 2일폭풍 1일차 오전8:02 고객님후기 오 대박대박'.","August 28, 2020"
1246,"Photo by @265mm____ on September 09, 2020. 이미지: 문구: '한의원이 잘될수밖에 없는 이유'.","September 09, 2020"
1247,"Photo by ちょろり on August 17, 2020. 이미지: 사람 2명.","August 17, 2020"
